timestamp,vehicleId,speed,heading,longitude,lattitude
49.3884,524,9.71,26,3021.76,7003.24
49.5887,524,9.71,26,3022.92,7000.86
49.7884,524,9.71,26,3024.09,6998.47
49.9884,524,9.71,26,3025.25,6996.08
50.1887,524,9.71,26,3026.42,6993.69
50.3884,524,9.71,26,3027.59,6991.3
50.5884,524,9.71,26,3028.75,6988.91
50.7887,524,9.71,26,3029.92,6986.52
50.9884,524,9.71,26,3031.08,6984.13
51.1884,524,9.71,26,3032.25,6981.74
51.3887,524,9.71,26,3033.41,6979.36
51.5884,524,9.71,26,3034.58,6976.97
51.7884,524,9.71,26,3035.74,6974.58
51.9887,524,9.71,26,3036.91,6972.19
52.1884,524,9.71,26,3038.07,6969.8
52.3884,524,9.71,26,3039.24,6967.41
52.5887,524,9.71,26,3040.4,6965.02
52.7884,524,9.71,26,3041.57,6962.63
52.9884,524,9.71,26,3042.73,6960.25
53.1887,524,9.71,26,3043.9,6957.86
53.3884,524,9.71,26,3045.06,6955.47
53.5884,524,9.71,26,3046.23,6953.08
53.7887,524,9.71,26,3047.4,6950.69
53.9884,524,9.71,26,3048.56,6948.3
54.1884,524,9.71,26,3049.73,6945.91
54.3887,524,9.71,26,3050.89,6943.52
54.5884,524,9.71,26,3052.06,6941.13
54.7884,524,9.71,26,3053.22,6938.75
54.9887,524,9.71,26,3054.39,6936.36
55.1884,524,9.71,26,3055.55,6933.97
55.3884,524,9.71,26,3056.72,6931.58
55.5887,524,9.71,26,3057.88,6929.19
55.7884,524,9.26,26,3059.05,6926.8
55.9884,524,8.36,26,3060.21,6924.41
56.1887,524,7.76,26,3061.38,6922.02
56.3884,524,7.76,26,3062.54,6919.64
56.5884,524,7.76,26,3063.71,6917.25
56.7887,524,7.76,26,3064.87,6914.86
56.9884,524,7.76,26,3066.04,6912.47
57.1884,524,7.76,26,3067.21,6910.08
57.3887,524,7.76,26,3068.37,6907.69
57.5884,524,7.76,26,3069.54,6905.3
57.7884,524,7.76,26,3070.7,6902.91
57.9887,524,7.76,26,3071.87,6900.52
58.1884,524,7.76,26,3073.03,6898.14
58.3884,524,7.76,26,3074.2,6895.75
58.5887,524,7.76,26,3075.36,6893.36
58.7884,524,7.76,26,3076.53,6890.97
58.9884,524,7.76,26,3077.69,6888.58
59.1887,524,7.76,26,3078.86,6886.19
59.3884,524,7.76,26,3080.02,6883.8
59.5884,524,7.76,26,3081.19,6881.41
59.7887,524,7.76,26,3082.35,6879.03
59.9884,524,7.76,26,3083.52,6876.64
60.1884,524,7.76,26,3084.68,6874.25
60.3887,524,7.76,26,3085.85,6871.86
60.5884,524,7.76,26,3087.02,6869.47
60.7884,524,7.76,26,3088.18,6867.08
60.9887,524,7.76,26,3089.35,6864.69
61.1884,524,7.76,26,3090.51,6862.3
61.3884,524,7.76,26,3091.68,6859.92
61.5887,524,7.76,26,3092.84,6857.53
61.7884,524,7.76,26,3094.01,6855.14
61.9884,524,7.76,26,3095.17,6852.75
62.1887,524,7.76,26,3096.34,6850.36
