Time,VehicleID,Speed,AlertReceived,AlertType,SenderID,DrowsinessLevel,ReactionTime,Distance,Action
13.178,normal_flow.2,10.116,No,N/A,N/A,N/A,N/A,N/A,NoAlert
13.278,normal_flow.2,10.293,No,N/A,N/A,N/A,N/A,N/A,NoAlert
13.378,normal_flow.2,10.503,No,N/A,N/A,N/A,N/A,N/A,NoAlert
13.478,normal_flow.2,10.646,No,N/A,N/A,N/A,N/A,N/A,NoAlert
13.578,normal_flow.2,10.796,No,N/A,N/A,N/A,N/A,N/A,NoAlert
13.678,normal_flow.2,10.944,No,N/A,N/A,N/A,N/A,N/A,NoAlert
13.778,normal_flow.2,11.096,No,N/A,N/A,N/A,N/A,N/A,NoAlert
13.878,normal_flow.2,11.336,No,N/A,N/A,N/A,N/A,N/A,NoAlert
13.978,normal_flow.2,11.487,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.078,normal_flow.2,11.650,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.178,normal_flow.2,11.889,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.278,normal_flow.2,12.069,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.378,normal_flow.2,12.310,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.478,normal_flow.2,12.547,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.578,normal_flow.2,12.731,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.678,normal_flow.2,12.898,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.778,normal_flow.2,13.037,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.878,normal_flow.2,13.196,No,N/A,N/A,N/A,N/A,N/A,NoAlert
14.978,normal_flow.2,13.452,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.078,normal_flow.2,13.589,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.178,normal_flow.2,13.846,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.278,normal_flow.2,13.996,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.378,normal_flow.2,14.188,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.478,normal_flow.2,14.389,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.578,normal_flow.2,14.610,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.678,normal_flow.2,14.863,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.778,normal_flow.2,15.000,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.878,normal_flow.2,15.189,No,N/A,N/A,N/A,N/A,N/A,NoAlert
15.978,normal_flow.2,15.387,No,N/A,N/A,N/A,N/A,N/A,NoAlert
16.078,normal_flow.2,15.623,No,N/A,N/A,N/A,N/A,N/A,NoAlert
16.178,normal_flow.2,15.856,No,N/A,N/A,N/A,N/A,N/A,NoAlert
16.278,normal_flow.2,16.013,No,N/A,N/A,N/A,N/A,N/A,NoAlert
16.378,normal_flow.2,16.258,No,N/A,N/A,N/A,N/A,N/A,NoAlert
16.478,normal_flow.2,16.512,No,N/A,N/A,N/A,N/A,N/A,NoAlert
